Id,Name,Shape Library,Page ID,Contained By,Group,Line Source,Line Destination,Source Arrow,Destination Arrow,Status,Text Area 1,Text Area 2
387,Process,Flowchart Shapes,299,,,,,,,,Does the student have a disability that the school knows about?  Pop up: What does this mean? Inside the pop up: the student has a disability that the school knows about if any of these apply to the student:  - they get special education services through an IEP or 504 plan  - someone has requested that the school do a special education evaluation for the student,
388,Process,Flowchart Shapes,299,,,,,,,,MDR,
389,Process,Flowchart Shapes,299,,,,,,,,END OF CONCERNS SECTION PAGE,
390,Note,Sticky Notes,299,,,,,,,,Is there anything else that makes the school know?,
391,Note,Sticky Notes,299,,,,,,,,Text,
392,Note,Sticky Notes,299,,,,,,,,Text,
393,Note,Sticky Notes,299,,,,,,,,Text,
394,Note,Sticky Notes,299,,,,,,,,Text,
395,Note,Sticky Notes,299,,,,,,,,Text,
396,Note,Sticky Notes,299,,,,,,,,Text,
397,Line,,299,,,302,300,None,Arrow,,discipline,
398,Line,,299,,,301,304,None,Arrow,,Court system,
399,Line,,299,,,300,301,None,Arrow,,yes,
400,Line,,299,,,305,306,None,Arrow,,Yes	,
401,Line,,299,,,306,307,None,Arrow,,Yes,
402,Line,,299,,,307,308,None,Arrow,,Yes,
403,Line,,299,,,308,310,None,Arrow,,Yes,
404,Line,,299,,,310,311,None,Arrow,,Yes,
405,Line,,299,,,311,319,None,Arrow,,Yes,
406,Line,,299,,,305,312,None,Arrow,,No,
407,Line,,299,,,312,321,None,Arrow,,Yes,
408,Line,,299,,,306,313,None,Arrow,,No,
409,Line,,299,,,307,314,None,Arrow,,No,
410,Line,,299,,,310,316,None,Arrow,,No,
411,Line,,299,,,311,317,None,Arrow,,No,
412,Line,,299,,,319,320,None,Arrow,,Yes,
413,Line,,299,,,313,322,None,Measure,,,
414,Line,,299,,,314,323,None,Measure,,,
415,Line,,299,,,315,324,None,Measure,,,
416,Line,,299,,,316,325,None,Measure,,,
417,Line,,299,,,317,327,None,Measure,,,
418,Line,,299,,,321,320,None,Arrow,,Next,
419,Line,,299,,,313,307,None,Arrow,,Next,
420,Line,,299,,,314,308,None,Arrow,,Next,
421,Line,,299,,,315,310,None,Arrow,,next,
422,Line,,299,,,316,311,None,Arrow,,Next,
423,Line,,299,,,317,319,None,Arrow,,Next,
424,Line,,299,,,304,305,None,Arrow,,next,
425,Line,,299,,,320,329,None,Arrow,,,
426,Line,,299,,,329,330,None,Arrow,,No,
427,Line,,299,,,330,331,None,Arrow,,No,
428,Line,,299,,,330,333,None,Arrow,,,
429,Line,,299,,,329,334,None,Arrow,,yes,
430,Line,,299,,,334,335,None,Arrow,,yes,
431,Line,,299,,,335,336,None,Arrow,,yes,
432,Line,,299,,,336,337,None,Arrow,,yes,
433,Line,,299,,,337,338,None,Arrow,,yes,
434,Line,,299,,,338,339,None,Arrow,,No,
435,Line,,299,,,339,340,None,Arrow,,Yes,
436,Line,,299,,,340,345,None,Arrow,,Next,
437,Line,,299,,,300,341,None,Arrow,,No,
438,Line,,299,,,341,342,None,Arrow,,No,
439,Line,,299,,,312,344,None,Arrow,,No,
440,Line,,299,,,308,315,None,Arrow,,No,
441,Line,,299,,,345,346,None,Arrow,,No,
442,Line,,299,,,347,348,None,Arrow,,Yes,
443,Line,,299,,,348,349,None,Arrow,,yes,
444,Line,,299,,,349,362,None,Arrow,,Yes,
445,Line,,299,,,350,351,None,Arrow,,Yes,
446,Line,,299,,,348,353,None,Arrow,,no,
447,Line,,299,,,349,354,None,Arrow,,No,
448,Line,,299,,,351,355,None,Arrow,,No,
449,Line,,299,,,346,356,None,Measure,,,
450,Line,,299,,,352,357,None,Measure,,,
451,Line,,299,,,345,358,None,Arrow,,,
452,Line,,299,,,358,352,None,Arrow,,no,
453,Line,,299,,,358,347,None,Arrow,,yes,
454,Line,,299,,,347,368,None,Arrow,,no,
455,Line,,299,,,348,349,None,Arrow,,My primary...,
456,Line,,299,,,372,359,None,Measure,,,
457,Line,,299,,,353,360,None,Measure,,,
458,Line,,299,,,354,361,None,Measure,,,
459,Line,,299,,,362,350,None,Arrow,,yes,
460,Line,,299,,,362,363,None,Arrow,,No,
461,Line,,299,,,363,364,None,Measure,,,
462,Line,,299,,,355,365,None,Arrow,,no,
463,Line,,299,,,354,362,None,Arrow,,,
464,Line,,299,,,353,349,None,Arrow,,,
465,Line,,299,,,363,350,None,Arrow,,,
466,Line,,299,,,351,366,None,Arrow,,Yes,
467,Line,,299,,,366,367,None,Arrow,,Yes,
468,Line,,299,,,350,366,None,Arrow,,no,
469,Line,,299,,,369,370,None,Arrow,,No,
470,Line,,299,,,369,371,None,Arrow,,,
471,Line,,299,,,368,372,None,Arrow,,Yes,
472,Line,,299,,,368,369,None,Arrow,,No,
473,Line,,299,,,372,350,None,Arrow,,Next,
474,Line,,299,,,338,376,None,Arrow,,yes,
475,Line,,299,,,337,375,None,Arrow,,No,
476,Line,,299,,,335,374,None,Arrow,,No,
477,Line,,299,,,336,378,None,Arrow,,No,
478,Line,,299,,,378,379,None,Measure,,,
479,Line,,299,,,334,382,None,Arrow,,no,
480,Line,,299,,,382,373,None,Arrow,,yes,
481,Line,,299,,,382,384,None,Arrow,,No,
482,Line,,299,,,384,383,None,Arrow,,Yes,
483,Line,,299,,,384,385,None,Arrow,,No,
484,Line,,299,,,373,381,None,Measure,,,
485,Line,,299,,,374,386,None,Measure,,,
486,Line,,299,,,374,336,None,Arrow,,Next,
487,Line,,299,,,378,337,None,Arrow,,Next,
488,Line,,299,,,376,339,None,Arrow,,Next,
489,Line,,299,,,367,387,None,Arrow,,next,
490,Line,,299,,,387,388,None,Arrow,,Yes,
491,Line,,299,,,387,389,None,Arrow,,No,
492,Page,,,,,,,,,,37H3/4 Combined,
493,Process,Flowchart Shapes,492,,,,,,,,Was the student suspended or expelled?,
494,Process,Flowchart Shapes,492,,,,,,,,"Was the student being disciplined for (1) breaking a school rule, (2) bringing a weapon to school, (3) bringing drugs to school, (3) assaulting school staff, (4) an interaction with the court system that is unrelated to school?",
495,Process,Flowchart Shapes,492,,,,,,,,"We're going to walk through questions about a suspension for a code of conduct violation (breaking a school rule). Press next when you're ready to begin.  The school can't suspend a student for more than 90 days in one school year or expell the student for code of conduct violations.  If the school is trying to exclude the student for more than 90 days, or is trying to expel the student for something other than ... call the EdLaw Project intake line at ... instead of filling out this guide.",
496,Process,Flowchart Shapes,492,,,,,,,,"Are your problems about discipline, special education, or bullying?",
497,Process,Flowchart Shapes,492,,,,,,,,The user has already identified that they're the student's parent.,
498,Process,Flowchart Shapes,492,,,,,,,,This guide doesn't apply to you (fix this language),
499,Process,Flowchart Shapes,492,,,,,,,,Was the student suspended for longer than 10 days for this incident? ,
500,Process,Flowchart Shapes,492,,,,,,,,Has the student been suspended for more than 10 days in total during this school year?,
501,Process,Flowchart Shapes,492,,,,,,,,start short questions for short term,
502,Process,Flowchart Shapes,492,,,,,,,,Is the school thinking about suspending or expelling the student?,
503,Process,Flowchart Shapes,492,,,,,,,,Notice of a Suspension  The school is required to tell  you when they are thinking about suspending a student.  The communication with you about the potential suspension is called “notice.”  Did the school tell you that they were thinking of suspending the student?,
504,Process,Flowchart Shapes,492,,,,,,,,You identified that the school didn't tell you when they were thinking about suspending the student.  Do you want to include that in your complaint.,
505,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
506,Process,Flowchart Shapes,492,,,,,,,,"You identified that the school didn't tell you when they were thinking about suspending the student.    This language will identify that violation your complaint: 	
“the school district failed to provide the notice required by 603 CMR 53.06 to the student and the parent prior to imposing a suspension as a consequence for a code of conduct violation.”  You can write more details about the violation in the box below.  You should include how you found out about the suspension, and anything that happened because the school didn't communicate with you about the suspension.  Press next when you're ready to move on to the next section.",
507,Process,Flowchart Shapes,492,,,,,,,,"The notice has to follow certain requirements.  One of the requirements is that the school has to provide oral notice, meaning they have to call you or tell you about the suspension in person.    Did the school provide oral notice?",
508,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
509,Process,Flowchart Shapes,492,,,,,,,,"Plain language: the school didn't call you or tell you about the suspension in person.  Legal Language: “The School District did not provide oral notice to the parent/guardian prior to implementing a suspension as a consequence for a code of conduct violation, pursuant to 603 CMR 53.06(1)”
	 Prompts: In the box below, add details.  ",
510,Process,Flowchart Shapes,492,,,,,,,,"The school also has to provide written notice, meaning they have to send a letter or an email.  Did the school provide written notice?",
511,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
512,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The school didn't provide written notice of the suspension (a letter or email).  Legal Language: “The school district did not provide written notice to the parent/guardian prior to implementing a suspension as a consequence for a code of conduct violation, pursuant to 603 CMR 53.06(1)”  Prompts: In the box below, add details. ",
513,Process,Flowchart Shapes,492,,,,,,,,"The school has to sent the notice in English and in your primary language, if it isn't English.    Did the school sent the notice in English and your primary language?  options: y/n/my primary language is English",
514,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
515,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The school didn't give you notice in English and in your primary language  Legal Language: The school district failed to provide notice prior to implementing a suspension as a consequence for a code of conduct violation in the parent/guardian’s primary language, pursuant to 603 CMR 53.06(2).  Prompts: In the box below, add any details about what happened because the school sent the notice in the wrong language.",
516,Process,Flowchart Shapes,492,,,,,,,,"Now we're going to go through the information that the school has to include in the notice.  If you have a copy of the notice, it may be helpful to pull it out to reference while you're answering these questions.",
517,Process,Flowchart Shapes,492,,,,,,,,"The notice has to tell you why the school is suspending the student, include the rule that the school is saying the student broke.    Did the notice say which school rule they're saying the student broke?    The rule may be vague, like ""physical contact"" or ""threats,"" and may not explain exactly what the school is saying happened.",
518,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
519,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you the rule the school is saying the student broke.  Legal Language: The School District did not include the disciplinary offense in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(a)  Prompts: In the box below, add details.  If you are/were unsure of why the school was suspending the student, include that information.",
520,Process,Flowchart Shapes,492,,,,,,,,"The notice has to include why the school is saying the student broke the rule.  For example, it may say ""a teacher reported the violation.""    Did the notice explain why the school thinks the student broke the rule?",
521,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
522,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you why the school is saying that the student broke a school rule.  Legal Language: The School District did not include the basis for the charge in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(b)  Prompts: In the box below, add details.  If you are/were unsure of why the school is accusing the student of breaking the rule, include that information.",
523,Process,Flowchart Shapes,492,,,,,,,,The notice has to tell you how long the suspension would be.   Did the notice include the length of time the school was thinking of suspending the student for?,
524,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
525,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you how long the student could be suspended for  Legal Language: The School District did not include the potential consequences, including the potential length of the student’s suspension, in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(c)  Prompts: In the box below, add details.  If you are/were unsure of how long the suspension would be for, include that information. ",
526,Process,Flowchart Shapes,492,,,,,,,,The notice has to tell you the student has the right to a hearing.    Did the notice say that the student would have a meeting (called a hearing) with the principal to talk about the suspension?,
527,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
528,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you about the student's right to a hearing with the principal.  Legal Language: The School District did not include the opportunity for the student to have a hearing with the principal concerning the proposed suspension in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(d)  Prompts: In the box below, describe what happened.  If you didn't attend the hearing  because you didn't know about it, include that information.",
529,Process,Flowchart Shapes,492,,,,,,,,Did the notice say that you have the right to attend the hearing?,
530,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
531,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you that you have the right to attend the hearing.  Legal Language: The school failed to notify the parent of their right to attend the hearing with the principal, pursuant to 603 CMR 53.06(2)(d)  Prompts: In the box below, add details.  If you didn't attend the hearing because you didn't know you could, include that information.",
532,Process,Flowchart Shapes,492,,,,,,,,"Did the notice include the date, time, and location of the hearing?",
533,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
534,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't include the date, time, and location of the hearing  Legal Language: The School District did not include the date, time, and location of the hearing in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(e)  Prompts: In the box below, add details.  If you weren't able to attend the hearing because you were missing the details about the time and location, include that information.",
535,Process,Flowchart Shapes,492,,,,,,,,"Did the notice tell you that you could have an interpreter at the meeting, if you or the student needs one?",
536,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
537,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you that you have the right to have an interpreter at the meeting if you need one.  Legal Language: The School District did not include the right to interpreter services  in the notice of the student’s suspension, pursuant to 603 CMR 53.06(2)(f)  Prompts: In the box below, add details.  If you would have wanted an interpreter but didn't know you could ask for one, include that information.",
538,Process,Flowchart Shapes,492,,,,,,,,The student has additional rights at the hearing when the principal is considering a long-term suspension (more than 10 days total in one school year).  The notice has to tell you about those additional rights.    Did the notice tell you about ALL of the rights listed below? - the right to review the student's record and relevant documents - the right to be represented by counsel or a lay person of the student's choice at your expense - the right to produce witnesses - the right to cross examine witnesses presented by the school district - the right to have the hearing be recorded and receive a copy of the recording upon request ,
539,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
540,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't explain the additional rights that the student would have at the hearing because the school was considering a long-term suspension.  Legal Language: The School District failed to notify the parent/guardian of the additional rights set forth in 603 CMR 53.08(3)(b) when the school was contemplating issuing a long-term suspension pursuant to 603 CMR 53.06(2)(g).  Prompts: In the box below, add details.  If the student didn't know about those rights at the hearing, include that information.",
541,Process,Flowchart Shapes,492,,,,,,,,Did the notice tell you that the student would have the right to appeal the principal's decision to the superintendent?,
542,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice.  We'll ask more about that at the end of this section.,
543,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The notice didn't tell you about the student's right to appeal the principal's decision to the superintendent.  Legal Language: The School District failed to include the student of their right to appeal the principal’s decision to the superintendent in the notice of suspension when the principal contemplating issuing a long term suspension, pursuant to 603 CMR 53.06(2)(g).  Prompts: In the box below, add details.  If the student didn't appeal the decision after the hearing because they didn't know they could, include that information.",
544,Process,Flowchart Shapes,492,,,,,,,,"Those are all the notice requirements.    If they've identified any problems: You identified problems(s) related to the notice.  Do you want to include those problems in your complaint?  If they haven't identified any problems in this section:  You haven't identified a problem with a requirement included in this guide.  If you have concerns about the student's academic progress during the suspension, you should still include them in the complaint.    Would you like to describe any problems to include in your complaint?",
545,Process,Flowchart Shapes,492,,,,,,,,END OF SECTION PAGE,
546,Note,Sticky Notes,492,,,,,,,,Skip green questions for short term,
547,Process,Flowchart Shapes,492,,,,,,,,(DIRECT TO LAST PAGE IN SECTION) ,
548,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
549,Process,Flowchart Shapes,492,,,,,,,,"At the hearing, the principal has to talk about why the student is being disciplined.    Did the principal talk about why the student was being disciplined, what the school was saying happened, and what rule the school was accusing the student of breaking?    The principal has to go into detail here about exactly what happened and how the school found out that it happened.",
550,Process,Flowchart Shapes,492,,,,,,,,END OF SECTION PAGE,
551,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
552,Process,Flowchart Shapes,492,,,,,,,,"At the hearing, did the principal give the student an opportunity to tell their side of the story?",
553,Process,Flowchart Shapes,492,,,,,,,,Did you attend the hearing?,
554,Process,Flowchart Shapes,492,,,,,,,,Did the principal give you the opportunity to offer any information that you feel the principal should consider?,
555,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
556,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
557,Process,Flowchart Shapes,492,,,,,,,,"Those are all the hearing requirements.    If they've identified any concerns: You identified problems(s) related to the hearing.  Do you want to include those concerns in your complaint?  If they haven't identified any concerns in this section:  You haven't identified a violation of a hearing requirement included in this guide.  If you have concerns about the student's academic progress during the suspension, you should still include them in the complaint.    Would you like to describe any concerns to include in your complaint?",
558,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
559,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't give you the opportunity to offer information at the hearing.  Legal Language: The principal failed to hold an appropriate hearing before issuing a suspension, as required by CMR 53.08(2), because the parent did not have an adequate opportunity to present information.  Prompts: In the box below, explain what happened at the hearing. Include anything that happened to prevent you from offering information.",
560,Process,Flowchart Shapes,492,,,,,,,,The student had additional rights at the hearing because the principal was thinking about a long-term suspension.  Now we're going to go through some questions about those rights.,
561,Process,Flowchart Shapes,492,,,,,,,,"The student has the right to review their school record before the hearing, and see any other documents that the principal will look at to decide whether to suspend the student.  Did the Principal let the student review the documents?",
562,Process,Flowchart Shapes,492,,,,,,,,"The student has the right to have a lawyer or another advocate at the meeting, if their family pays for it.  If the student said they wanted to bring an advocate to the hearing, the school has to be reasonable in accommodating the advocate's schedule.    Did the student want to bring an an advocate to the hearing?",
563,Process,Flowchart Shapes,492,,,,,,,,"The student has the right to have witnesses, or other people who saw what happened and can support the student's side of the story, come to the hearing.  Did the principal let the student bring witnesses to the hearing? ",
564,Process,Flowchart Shapes,492,,,,,,,,The student has the right to ask questions of anyone presenting the school's version of the story at the hearing.    Did the principal allow the student to ask the school's witnesses questions?,
565,Process,Flowchart Shapes,492,,,,,,,,"The student has the right to have the hearing recorded, and to get a copy of the recording after the hearing if they ask for one.   Did the student want to have the hearing recorded, and ask the principal for a copy of the recording. ",
566,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
567,Process,Flowchart Shapes,492,,,,,,,,Hearing Before a Suspension  Now we're going to go over the requirements for the hearing.    Before suspending the school principal has to give the student an opportunity to present their side of the story during a meeting called a ‘hearing.’ The principal has to consider the information presented at the hearing when they decide whether to suspend the student.    The principal has to have the hearing even if the suspension was only for one day.   Did the student have a suspension hearing? ,
568,Process,Flowchart Shapes,492,,,,,,,,"The principal is allowed to do something called an ""emergency removal"" if they think that it's dangerous for the student to stay in school.  If the principal does an ""emergency removal"" the student still has the right to a hearing.  The only difference is that the hearing doesn't have to happen before the student is sent home.   Did the principal say that they thought keeping the student in school was dangerous?   Pop up: what counts as ""dangerous""  inside the pop up: the principal can decide to do an emergency removal if they think that the student is going to hurt someone, damage property, or seriously disrupt the school day for other students.   Options: Y/N/Yes, but I disagree with the principal's decision",
569,Process,Flowchart Shapes,492,,,,,,,,"You identified that the principal did an emergency removal.  The principal has to tell you as soon as possible if they do an ""emergency removal."" They have to make a reasonable effort to reach you on the phone.  When they talk to you, they have to tell you that the student is being sent home, and the reason it counts as an emergency.  Did the principal call you to tell you about the emergency removal? ",
570,Process,Flowchart Shapes,492,,,,,,,,"After the emergency removal the student can only be out of school for two days before getting a hearing.  The two days doesn't including the day the student is sent home, if they're sent home in the middle of the day.  After the two days, the student can't be excluded from school until the principal has a hearing.  Did the principal have a hearing within two days?",
571,Process,Flowchart Shapes,492,,,,,,,,"You identified that the student had a suspension hearing, but it was after the suspension already started, and there was no emergency removal.  We'll ask more questions about this at the end of this section.",
572,Process,Flowchart Shapes,492,,,,,,,,"This language will identify that in your complaint: 	
The Principal failed to hold a hearing with the student before issuing a suspension, as required by CMR 53.08(2).  In the box below, add details.  Include anything that happened because the principal didn't have a hearing.  If you tried to set up a meeting, or reached out to the school at all, include that information.   ",
573,Process,Flowchart Shapes,492,,,,,,,,You identified that the principal didn't call you to tell you they had done an emergency removal and sent the student home.  We'll ask more questions about that at the end of this section.,
574,Process,Flowchart Shapes,492,,,,,,,,"The hearing has to happen before the suspension starts, except if the principal thinks that keeping the student in school would be dangerous.  Was the student allowed to stay in school until the hearing?  ",
575,Process,Flowchart Shapes,492,,,,,,,,You identified that the student didn't have a suspension hearing.  Would you like to include that in your complaint?,
576,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
577,Process,Flowchart Shapes,492,,,,,,,,"The principal can't send the student home, even if it's an emergency removal, without making sure that the student had safe transportation to get home.  Did the principal make sure that the student had a way to get home before the student left the school building?",
578,Process,Flowchart Shapes,492,,,,,,,,You identified that the principal didn't make sure the student had a safe way to get home. We'll ask more questions about that at the end of this section.,
579,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The student wasn't allowed to stay in school until the suspension hearing.  Legal Language: ""The principal excluded the student from school prior to holding a hearing, and where there was no emergency removal.  The student had the right to stay in school until there was a hearing.  603 CMR 53.06 requires that the principal hold a hearing prior to imposing a suspension under 37H3/4 where there is no emergency removal.""  Prompts: In the box below, add details.  Include how long the student was out of school before they had a hearing.  Pop up: What else should I include? Inside the pop up: Explain how the school told the student to leave before the hearing.  Was the student sent home from school early? Was the student told to leave when they arrived for school the next day?",
580,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The principal didn't call to tell you about the ""emergency removal""   Legal Language: ""The student was excluded from school on an emergency basis pursuant to 603 CMR 53.07, and the principal failed to notify the parent""  Prompts: In the box below, add details.  If you didn't know that the student had been sent home, include that information, as well as anything that happened because you didn't know.",
581,Process,Flowchart Shapes,492,,,,,,,,You identified that the student was out of school for more than two days following an emergency removal without getting a hearing.  We'll ask more questions about that at the end of this section.,
582,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The principal didn't make sure the student had safe transportation before sending them home from school.  Legal Language: ""The principal did not provide for the student's safety and transportation before removing them from school pursuant to 603 CMR 53.07  Prompts: in the box below, describe what happened in detail.  What did the student do when they had to leave school?",
583,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: the student was out of school for more than two days after an emergency removal without getting a hearing.   Legal Language: ""The student was removed on an emergency basis pursuant to 603 CMR 53.07, and was therefore entitled to a hearing or to return to school after the two-day temporary removal period.  The school kept the student out of school for longer than two days without a hearing.  Prompts: In the box below, add details.  Include how long the student was out of school before getting a hearing.",
584,Note,Sticky Notes,492,,,,,,,,what else?,
585,Process,Flowchart Shapes,492,,,,,,,,"You identified that the principal did an emergency removal because they thought the student was dangerous, but you disagree with their decision.  We'll ask more questions about that at the end of this section.",
586,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the principal did an emergency removal because they thought the student was dangerous, but you disagree with their decision.  We'll ask more questions about that at the end of this section.  Legal Language: 603 CMR 53.07(1) provides that the principal may temporarily exclude a student when ""the continued presence of the student poses a danger to persons or property, or materially and substantially disrupts the order of the school, and, in the principal's judgment, there is no alternative available to alleviate the danger or disruption.""  Here, the principal excluded the student before holding a hearing, and the requisite conditions were not met.  prompts: In the box below, add details.  Explain why you don't feel the student had to leave school.  Include any reasons why it wasn't dangerous for the student to be in school, or any alternatives the principal could have used instead of sending the student home.",
587,Process,Flowchart Shapes,492,,,,,,,,Those are all the questions about the hearing happening after the student was excluded from school.  Now we're going to go through questions about what has to happen at the hearing.,
588,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: At the hearing, the Principal didn't talk about why the student was being suspended in detail.  Legal Language: The principal failed to hold an appropriate hearing before issuing a suspension, as required by CMR 53.08(2), because the principal failed to adequately discuss the disciplinary offense.  Prompts: In the box below, explain what happened at the hearing.  If you weren't sure why the student was being disciplined, include that information.  If you had questions but the principal didn't listen, include that.",
589,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't give the student a chance to tell their side of the story.  Legal Language: The principal failed to hold an appropriate hearing before issuing a suspension, as required by CMR 53.08(2), because the student did not have an adequate opportunity to present information.  Prompts: In the box below, explain what happened at the hearing.  Include anything that happened to prevent the student from telling their side of the story.",
590,Process,Flowchart Shapes,492,,,,,,,,Did the principal let the advocate attend the hearing?,
591,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
592,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't give the student a chance to review their record and other documents the Principal was going to rely on at the hearing.  Legal Language: The principal did not afford the student the rights required by CMR 53.08(3) when deciding whether to issue a long term suspension, because they failed to allow the student to review their record and the documents upon which the principal may rely in making a determination to suspend the student.  Prompts: Explain what happened.  If the student didn't get to review the documents because you didn't know they could, include that information.  ",
593,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't let the student bring a lawyer or advocate to the hearing.    Legal Language: The principal did not afford the student the rights required by CMR 53.08(3) when deciding whether to issue a long term suspension, because the student wasn’t afforded the right to be represented by counsel or a lay person of the student’s choice.  Prompts: Explain what happened.  If the student didn't get to bring an advocate to the hearing because you didn't know they could, include that information. If the student wanted to bring someone to the hearing and the school wouldn't schedule the meeting to accommodate their schedule, include that information.",
594,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't let the student bring witnesses to the hearing to support the student's side of the story.   Legal Language: The principal did not afford the student the rights required by CMR 53.08(3) when deciding whether to issue a long term suspension, because the student wasn’t afforded the right to produce witnesses.  Prompts: Explain what happened.  If the student didn't get to bring witnesses to the hearing because you didn't know they could, include that information. ",
595,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The Principal didn't let the student ask the school's witnesses questions.   Legal Language: The principal did not afford the student the rights required by CMR 53.08(3) when deciding whether to issue a long term suspension, because the student wasn’t afforded the right to cross-examine witnesses presented by the District.  Prompts: Explain what happened during the hearing. If the student didn't ask questions because they didn't know they could, include that information.  ",
596,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The student wasn't able to have the hearing recorded.  Legal Language: The principal did not afford the student the rights required by CMR 53.08(3) when deciding whether to issue a long term suspension, because the student wasn’t afforded the right to request that the hearing be recorded by the principal, and to receive a copy of the recording upon request.  Prompts: In the box below, explain what happened when the student asked for the recording.",
597,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
598,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
599,Process,Flowchart Shapes,492,,,,,,,,"Did the principal record the hearing, and provide the student with a copy of the recording?",
600,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the hearing.  We'll ask some more questions about that at the end of this section.  Press next to continue. ,
601,Process,Flowchart Shapes,492,,,,,,,,"Notice of Hearing Decision  Once the school decides to suspend the student, they have to send a second notice, called a ""Decision Notice.""  This is different than the first suspension notice, which the school sends and before they decide whether or not to suspend the student.  The school has to send the Decision Notice after the hearing. If they failed to have a hearing, they still have to send the notice.  Did the school send you a letter or email with information about their decision to suspend the student? ",
602,Process,Flowchart Shapes,492,,,,,,,,You identified that you didn't get notice of the principal's decision after the hearing.  Would you like to include this problem in your complaint? ,
